18.35,10.3,18.35,13,0,0,0,0,18.35,14.5,0.36034,-0.3693,0.00039489,0.00030469,0.00055458,32,0.0010314,3.0826e-05,0.0011059,28.965,0.0011201,0.0010627,0.00096048,821.37,0.0010185,0.0026203,0.0011047,1393.1,0.0011697,1,0.00099233,0.26945,8,10
0.91,0.5,0.91,0.6,0,0,0.91,0.6,0,0,0.35891,-0.293,0.0010423,0.00030836,0.00065957,41,0.0013008,3.0412e-05,0.0010955,28.789,0.001115,0.0012652,0.0014803,1164.6,0.001345,0.0025074,0.0010781,1396.8,0.0011761,1,0.0010631,0.26494,8,10
78.91,45.8,72.11,53.5,6.79,18.1,29.1,48.3,49.8,44.5,0.41895,-0.3502,0.00017798,0.00029104,0.00032903,24,0.00084378,2.8573e-05,0.0010141,26.81,0.0010516,0.0010172,0.00093226,812.69,0.0010161,0.0024543,0.00099579,1330.3,0.0011324,0,0.00125,0.25088,9,11
138.22,80.2,114.26,84.8,23.96,63.9,53.89,89.4,84.33,75.3,0.48063,1.646,9.833e-05,0.00028169,0.00030464,23,0.00081717,2.807e-05,0.00097932,25.843,0.0010194,0.0010172,0.00093226,812.69,0.0010161,0.002492,0.00094384,1250.2,0.0010741,0,0.0013342,0.23969,9,11
21.67,15.1,13.88,13.1,7.79,20.7,4.4,9.5,17.28,17.7,0.44469,-0.4001,0.00029097,0.00028678,0.00037497,30,0.0010361,2.8453e-05,0.0010007,26.377,0.0010365,0.00099443,0.00087479,769.82,0.00097081,0.0024045,0.00091575,1221.3,0.0010545,0,0.0012513,0.26348,10,12
22.47,12.6,1.81,1.3,20.65,55.1,4.68,3.3,17.79,49,0.44471,-0.293,0.00031182,0.00028114,0.00036059,33,0.0011595,2.8246e-05,0.00099653,26.325,0.0010352,0.0012652,0.0014803,1164.6,0.001345,0.0023534,0.00090756,1219.2,0.0010539,0,0.0012556,0.27644,9,11
57.29,71.5,26.57,82.2,30.72,64.3,27.09,72.2,30.19,71,0.55399,-0.2892,0.00011864,0.00027115,0.00023683,22,0.00082077,2.7089e-05,0.00094164,24.944,0.00099066,0.0010294,0.00093582,799.05,0.00099447,0.0023832,0.00091204,1238,0.0010684,0,0.0014905,0.2481,10,12
38.04,17.9,38.04,21.4,0,0,37.46,27.4,0.58,0.8,0.48312,-0.2776,0.00027752,0.00027563,0.00024304,22,0.00081428,2.8021e-05,0.00098297,26.018,0.0010259,0.0014329,0.0013448,1123.7,0.001323,0.0023738,0.00090945,1225,0.0010585,0,0.0012545,0.27554,10,12.5
103.96,51.8,80,49,23.96,63.9,54.63,46.9,49.32,58.5,0.41972,1.744,0.00034128,0.00028393,0.00033545,25,0.00086181,2.9458e-05,0.0010462,27.61,0.0010778,0.0011667,0.0010572,938.69,0.0011469,0.0024806,0.00094547,1253.8,0.0010777,0,0.00115,0.26179,9,11.5
15.99,8.9,6.88,4.9,9.11,24.3,6.88,4.8,9.11,25.1,0.38673,-0.293,0.0013589,0.00029771,0.00049308,32,0.001037,3.0694e-05,0.0010926,28.717,0.0011132,0.0012652,0.0014803,1164.6,0.001345,0.0025015,0.00096388,1255.2,0.001077,0,0.0010086,0.2723,12,12.5
71.61,52.6,68.49,57.1,3.11,19.2,68.65,56.8,2.96,19.5,0.4419,-0.3094,0.004341,0.00029551,0.00043159,29,0.00094538,2.9864e-05,0.0010551,27.834,0.0010854,0.0011286,0.0010582,884,0.0010779,0.0024914,0.00084592,1136.8,0.00099647,0,0.0011141,0.27205,12,12.5
21.77,14.4,16.58,14.5,5.19,14,16.58,14.4,5.19,14.4,0.39551,-0.3924,0.0048871,0.00030139,0.00058655,37,0.0011199,3.0509e-05,0.0010916,28.818,0.0011181,0.0012324,0.0014146,1117.4,0.0012985,0.0024073,0.00083609,1126.2,0.00098959,0,0.0010573,0.26018,13,13.5
83.3,48.4,76.47,56.8,6.82,18.2,32.91,54.6,50.39,45,0.39059,1.478,0.0033802,0.00030581,0.00056824,32,0.00096893,3.1068e-05,0.0011041,29.046,0.0011248,0.0010172,0.00093226,812.69,0.0010161,0.0025604,0.0008437,1120.7,0.00098409,0,0.00099037,0.26813,12,12.5
48.66,24.4,43.26,26.4,5.4,15.3,43.26,26.2,5.4,15.8,0.36526,-0.2863,0.0017584,0.00031716,0.00068911,31,0.00092578,3.259e-05,0.0011617,30.325,0.0011646,0.0013128,0.0014824,1175.4,0.0013587,0.0028255,0.0010043,1252.7,0.0010708,0,0.00088587,0.27012,11,11.5
10.65,7,0.24,0.2,10.41,28,1.07,0.9,9.58,26.6,0.31871,-0.3924,0.0027606,0.00033591,0.0010619,40,0.0011092,3.4617e-05,0.001247,32.291,0.001227,0.0012324,0.0014146,1117.4,0.0012985,0.0031105,0.0012971,1463.9,0.0012066,0,0.00074403,0.27662,10,10.5
0.03,0,0.03,0,0,0,0.03,0,0,0,0.3011,-0.3094,0.0058059,0.00034941,0.0012881,42,0.0011384,3.599e-05,0.0012939,33.255,0.0012562,0.0011286,0.0010582,884,0.0010779,0.0032895,0.0015419,1623.3,0.0013073,0,0.00071416,0.3608,9,9.5
0.07,0,0,0,0.07,0.2,0,0,0.07,0.2,0.26944,-0.3924,0.0076333,0.00036364,0.0017549,49,0.0012503,3.7852e-05,0.0013633,34.785,0.0013042,0.0012324,0.0014146,1117.4,0.0012985,0.0034769,0.0020746,1931,0.0014987,0,0.00070468,0.41384,8,8.5
69.85,29.3,69.85,34.7,0,0,27.76,35.7,42.08,26.1,0.26612,-0.3653,0.0067411,0.00036765,0.0019257,48,0.0011942,3.8564e-05,0.0013876,35.302,0.0013204,0.0011655,0.0010638,936.19,0.0011427,0.003571,0.0023709,2074.1,0.0015853,1,0.00070299,0.45801,7,7.5
3.38,1.7,0,0,3.38,9.6,0,0,3.38,9.9,0.25014,-0.2863,0.010423,0.00039047,0.0024327,56,0.001344,3.9902e-05,0.0014328,36.254,0.0013499,0.0013128,0.0014824,1175.4,0.0013587,0.0036819,0.003084,2393,0.0017763,0,0.00068578,0.57865,6,6.5
0.01,0,0.01,0,0,0,0,0,0.01,0,0.24257,-0.4056,0.006979,0.00039124,0.002379,50,0.0012031,4.0164e-05,0.0014488,36.573,0.0013595,0.0011468,0.0010161,872,0.0010705,0.0037433,0.0033962,2513.6,0.0018472,0,0.00069816,0.64988,5,5.5
8.74,7.5,8.74,11.2,0,0,8.12,16.7,0.61,0.9,0.23668,-0.4166,0.0057663,0.0003885,0.0025985,54,0.0012873,4.059e-05,0.0014621,36.831,0.0013672,0.00097456,0.00086178,747.2,0.00094407,0.0038044,0.0040135,2745.3,0.0019823,1,0.00067064,0.80069,4,5
12.88,5.2,10.64,5,2.24,5.9,11.03,5.8,1.85,3.1,0.2391,-0.1769,0.006349,0.0003888,0.0025588,54,0.001298,4.0426e-05,0.001454,36.645,0.0013611,0.0016233,0.0016395,1341.3,0.0015375,0.003767,0.0038467,2683.7,0.0019465,1,0.00067334,0.84447,3,4.5
7.83,4,6.39,4.1,1.44,3.8,6.39,4,1.44,4,0.2464,-0.3892,0.0074166,0.0003867,0.0025692,59,0.0014369,3.9691e-05,0.0014244,36,0.0013409,0.0012704,0.0013807,1096.3,0.0012797,0.0037502,0.0038112,2674.1,0.0019406,1,0.0007017,0.87745,3,4.5
3.75,4.7,0,0,3.75,7.8,0,0,3.75,8.8,0.25735,-0.2892,0.0039539,0.0003659,0.0021965,55,0.0013798,3.7864e-05,0.001367,34.779,0.0013029,0.0010294,0.00093582,799.05,0.00099447,0.0036674,0.0028762,2278.1,0.0017045,1,0.0007512,0.56801,4,5.5
0,0,0,0,0,0,0,0,0,0,0.24728,-0.2892,0.0063188,0.00036751,0.0023372,59,0.001467,3.822e-05,0.0013908,35.334,0.0013207,0.0010294,0.00093582,799.05,0.00099447,0.0036209,0.0027358,2234.2,0.0016805,0,0.00071352,0.51392,4,5.5
16.28,11.6,13.02,12.7,3.25,8.6,6.66,13.5,9.62,10.6,0.25306,-0.3669,0.0046479,0.000373,0.0021453,52,0.0013011,3.8758e-05,0.0013962,35.416,0.0013227,0.00098985,0.00088028,783.98,0.00098975,0.0035625,0.0025836,2169.7,0.0016424,1,0.00068509,0.64922,4,5.5
12.37,5.2,8.8,4.4,3.57,9.5,6.35,8.2,6.02,3.7,0.26858,-0.3653,0.0068802,0.00036284,0.0017208,48,0.001255,3.6975e-05,0.0013306,33.97,0.0012773,0.0011655,0.0010638,936.19,0.0011427,0.0034418,0.0020061,1896,0.0014764,1,0.00070349,0.54406,5,6.5
25.4,18.1,24.79,24.1,0.62,1.6,4.54,9.2,20.87,22.9,0.27767,-0.3669,0.0090404,0.00036697,0.0015544,42,0.001114,3.7264e-05,0.0013312,33.953,0.0012763,0.00098985,0.00088028,783.98,0.00098975,0.0033546,0.0018159,1792.2,0.0014122,1,0.00072462,0.59435,4,5
37.04,46.2,27.59,85.3,9.45,19.8,28.72,76.5,8.32,19.5,0.31327,-0.2892,0.0092869,0.00035348,0.0011338,34,0.00095738,3.6135e-05,0.0012677,32.447,0.0012281,0.0010294,0.00093582,799.05,0.00099447,0.0032547,0.0015768,1627,0.0013054,1,0.00072832,0.67728,3,5
7.08,4.9,3.4,3.2,3.68,9.8,1.63,3.5,5.45,5.6,0.29978,-0.4001,0.005604,0.00035613,0.0012106,36,0.00099795,3.6086e-05,0.0012738,32.612,0.0012335,0.00099443,0.00087479,769.82,0.00097081,0.0033075,0.0017739,1767.8,0.0013967,1,0.00075342,0.65723,4,5
85.96,63.1,77.03,64.2,8.93,55,79.71,65.9,6.25,41.1,0.35073,-0.3094,0.0041648,0.00033113,0.00093591,32,0.00093409,3.3989e-05,0.0011864,30.58,0.001169,0.0011286,0.0010582,884,0.0010779,0.0031447,0.0014323,1516.5,0.0012329,1,0.00079692,0.50178,5,6
57.19,39.7,54.62,51.4,2.56,6.8,19.65,42.5,37.54,38.4,0.33589,-0.4001,0.0023397,0.00033795,0.0010718,34,0.00096829,3.4392e-05,0.0012025,30.944,0.0011805,0.00099443,0.00087479,769.82,0.00097081,0.0032169,0.001622,1642.6,0.0013138,0,0.00079582,0.54879,5,5.5
8.39,5.5,4.56,4,3.84,10.3,4.56,3.9,3.84,10.7,0.2926,-0.3924,0.0027619,0.00034855,0.0015166,43,0.0011489,3.5595e-05,0.0012707,32.602,0.0012339,0.0012324,0.0014146,1117.4,0.0012985,0.003342,0.0018741,1797.3,0.0014122,1,0.00075776,0.50073,5,6.5
40.46,29.1,40.46,39.8,0,0,37.11,49,3.35,5.3,0.32491,-0.4056,0.0039219,0.00033568,0.0012471,41,0.0011417,3.3692e-05,0.001201,31.043,0.001185,0.0011468,0.0010161,872,0.0010705,0.0030685,0.0013515,1466.9,0.0012031,1,0.00081697,0.39657,6,7.5
4.06,3.8,4.06,5.8,0,0,4.06,5.7,0,0,0.31446,-0.3952,0.0019773,0.000334,0.0012601,41,0.0011399,3.3124e-05,0.0011954,31.011,0.0011849,0.001131,0.0011359,928.23,0.0011164,0.0029384,0.0012528,1430.1,0.0011842,0,0.00086976,0.36694,6,7.5
98.23,70,92.29,89.9,5.94,15.8,36.32,73.8,61.91,67.9,0.35916,1.49,0.0021114,0.00031786,0.00095558,34,0.0010018,3.2237e-05,0.0011408,29.642,0.0011406,0.00098985,0.00088028,783.98,0.00098975,0.003014,0.001263,1425.6,0.0011791,1,0.00095247,0.38472,6,7.5
41.31,23.6,41.27,29.9,0.04,0.1,41.27,29.7,0.04,0.1,0.30931,-0.3966,0.0018673,0.0003406,0.0013384,39,0.0010768,3.4072e-05,0.0012149,31.353,0.0011948,0.0012006,0.0013841,1089.8,0.0012699,0.003203,0.0015952,1632.6,0.0013097,0,0.00084854,0.39081,5,6.5
0,0,0,0,0,0,0,0,0,0,0.28004,-0.4056,0.00366,0.00034807,0.0017992,51,0.001331,3.5197e-05,0.001278,32.887,0.0012442,0.0011468,0.0010161,872,0.0010705,0.0033026,0.0017444,1738.4,0.0013788,0,0.00078106,0.37297,5,6.5
75.1,31.5,74.78,37.2,0.32,0.9,41.45,53.3,33.65,20.9,0.31288,-0.3653,0.0026843,0.00033367,0.001448,45,0.0012421,3.336e-05,0.0012041,31.22,0.0011918,0.0011655,0.0010638,936.19,0.0011427,0.0031087,0.0013533,1485.5,0.0012177,1,0.00087043,0.35571,6,7.5
67.68,37,66.95,45.5,0.73,2.1,46.48,47.8,21.2,24.7,0.32302,-0.383,0.0037096,0.00033344,0.0012688,42,0.0012081,3.3416e-05,0.001195,30.964,0.0011833,0.0010779,0.00098342,840.66,0.0010381,0.003133,0.0014571,1544.2,0.0012536,1,0.00082429,0.38991,6,7.5
2.63,1.7,2.63,2.3,0,0,2.63,2.3,0,0,0.28393,-0.3924,0.0039736,0.00034977,0.0018973,52,0.0013633,3.5554e-05,0.0012831,32.988,0.0012474,0.0012324,0.0014146,1117.4,0.0012985,0.0033047,0.0018746,1792.5,0.0014102,1,0.00079444,0.38154,5,6.5
14.75,8.3,13.97,9.9,0.78,2.1,14.23,10,0.52,1.4,0.28093,-0.293,0.0041237,0.00035039,0.0019315,55,0.0014298,3.5137e-05,0.001278,32.95,0.0012471,0.0012652,0.0014803,1164.6,0.001345,0.0031463,0.0016203,1658,0.001328,1,0.0007613,0.33927,6,7.5
23.46,13.1,23.46,16.6,0,0,23.46,16.5,0,0,0.31797,-0.293,0.006404,0.0003367,0.0014449,51,0.0014531,3.3397e-05,0.0012085,31.395,0.0011983,0.0012652,0.0014803,1164.6,0.001345,0.002947,0.0012873,1435.2,0.0011853,1,0.00083685,0.33335,7,8.5
17.7,9.9,17.7,12.5,0,0,17.7,12.4,0,0,0.30421,-0.293,0.0054703,0.00033841,0.0014554,47,0.0013147,3.4277e-05,0.0012318,31.875,0.001213,0.0012652,0.0014803,1164.6,0.001345,0.00308,0.0014696,1547.2,0.0012559,1,0.00078008,0.34236,8,8.5
3.66,3.1,3.66,4.7,0,0,2.15,4.4,1.51,2.2,0.27821,-0.4166,0.0078703,0.00035511,0.002011,57,0.0014707,3.5748e-05,0.0012988,33.441,0.0012629,0.00097456,0.00086178,747.2,0.00094407,0.0032113,0.0017271,1726.8,0.0013724,1,0.00075018,0.3183,7,7.5
18.82,7.9,16.56,8.2,2.26,6,5.9,7.6,12.92,8,0.28968,-0.3653,0.0041991,0.00033772,0.0014012,52,0.0014399,3.3925e-05,0.0012426,32.274,0.0012272,0.0011655,0.0010638,936.19,0.0011427,0.0029482,0.0012611,1445.5,0.0011965,1,0.00081208,0.27053,9,9.5
69.54,27.9,69.54,32.9,0,0,69.49,36.6,0.05,0.1,0.32473,-0.1769,0.0025545,0.00033014,0.0010563,42,0.0012296,3.2876e-05,0.0011892,31.019,0.0011872,0.0016233,0.0016395,1341.3,0.0015375,0.0027299,0.0011126,1329.1,0.0011201,1,0.00091628,0.26354,9,9.5
19.08,9.5,19.08,11.7,0,0,8.06,6.9,11.02,13.1,0.30347,-0.3433,0.0060049,0.00033887,0.0013375,45,0.001238,3.4339e-05,0.0012343,31.992,0.0012174,0.0011667,0.0010572,938.69,0.0011469,0.002876,0.0013322,1474.9,0.0012131,1,0.00079532,0.25747,9,9.5
2.91,2.7,2.34,3.4,0.57,1.5,2.91,4.1,0,0,0.28712,-0.3952,0.0067601,0.00034211,0.0014732,52,0.0013927,3.4373e-05,0.0012568,32.627,0.0012388,0.001131,0.0011359,928.23,0.0011164,0.0030032,0.0013025,1476.1,0.0012169,1,0.00079486,0.21536,8,8.5
4.74,3.4,4.18,4.1,0.56,1.5,0.74,1,4,6.3,0.32415,-0.4056,0.002303,0.00032144,0.0010102,46,0.0013123,3.22e-05,0.0011759,30.847,0.0011832,0.0011468,0.0010161,872,0.0010705,0.002674,0.00097597,1252.2,0.0010747,1,0.00093861,0.24363,9,9.5
30.9,22,30.69,29.9,0.21,0.6,1.69,3.4,29.2,32,0.33736,-0.3669,0.0027302,0.000323,0.00088495,38,0.0011117,3.2264e-05,0.0011512,30.129,0.001159,0.00098985,0.00088028,783.98,0.00098975,0.0025713,0.00099376,1250.5,0.0010712,0,0.00092733,0.2377,9,9.5
5.68,3.2,5.31,3.8,0.37,1,5.31,3.7,0.37,1,0.3278,-0.293,0.0052164,0.00033047,0.001101,40,0.0011013,3.3358e-05,0.0011959,31.197,0.0011933,0.0012652,0.0014803,1164.6,0.001345,0.0026777,0.0011066,1319.1,0.0011137,0,0.00089319,0.181,9,9.5
0.89,0.4,0.89,0.5,0,0,0.89,0.5,0,0,0.32078,-0.2863,0.0076585,0.00032352,0.0010743,52,0.0014398,3.2294e-05,0.001179,30.98,0.0011882,0.0013128,0.0014824,1175.4,0.0013587,0.0025735,0.00097276,1246,0.0010704,1,0.00094413,0.20748,9,9.5
26.12,14.6,25.92,18.4,0.2,0.5,26,18.3,0.12,0.3,0.36224,-0.293,0.0032211,0.00030883,0.00065957,38,0.0011348,3.0475e-05,0.0011012,29.148,0.0011299,0.0012652,0.0014803,1164.6,0.001345,0.0023467,0.00082344,1133.6,0.00099802,0,0.0010992,0.26259,10,10.5
117.06,58.3,115.42,70.7,1.64,4.4,99.36,85.2,17.7,21,0.37905,-0.3433,0.0027071,0.00030084,0.00049582,31,0.00095458,3.0704e-05,0.0010891,28.756,0.0011164,0.0011667,0.0010572,938.69,0.0011469,0.0022757,0.00084616,1143.8,0.0010036,1,0.0011053,0.23405,10,10.5
15.19,10.8,14.25,13.9,0.93,2.5,7.34,14.9,7.85,8.6,0.35722,-0.3669,0.004781,0.000306,0.00066415,39,0.0011418,3.0978e-05,0.001119,29.608,0.001145,0.00098985,0.00088028,783.98,0.00098975,0.0022428,0.0008521,1149,0.0010072,1,0.0010333,0.23045,10,10.5
0.09,0.1,0.09,0.1,0,0,0.09,0.1,0,0,0.36492,1.238,0.0017731,0.0002845,0.00052874,41,0.0012323,2.932e-05,0.0010719,28.649,0.0011161,0.0012006,0.0013841,1089.8,0.0012699,0.0021354,0.00075147,1087.5,0.00097056,0,0.0011766,0.3037,11,11.5
91.08,51,88.55,62.8,2.54,6.8,43.29,82.9,47.79,37.8,0.42032,1.422,0.0010386,0.00027203,0.00032738,31,0.00099608,2.8163e-05,0.0010043,26.879,0.001058,0.0010627,0.00096048,821.37,0.0010185,0.002039,0.00072254,1057.4,0.00094982,0,0.0013538,0.31882,12,12.5
62.19,41.1,61.82,54.1,0.38,1,61.82,53.5,0.38,1,0.42992,3.327,0.00061995,0.00027285,0.00028763,27,0.00088334,2.8269e-05,0.0010031,26.842,0.0010568,0.0012324,0.0014146,1117.4,0.0012985,0.0019423,0.00071682,1045.2,0.00094088,1,0.0013841,0.29634,11,11.5
4.62,2.6,4.62,3.3,0,0,4.62,3.2,0,0,0.39285,-0.293,0.0012955,0.00026998,0.00036267,40,0.0012507,2.7851e-05,0.0010136,27.324,0.0010746,0.0012652,0.0014803,1164.6,0.001345,0.0018812,0.00069364,1044.5,0.00094392,1,0.0014195,0.31981,12,12.5
14.47,9.6,14.47,12.7,0,0,14.47,12.5,0,0,0.42557,3.049,0.0009765,0.00026337,0.00026877,32,0.0010441,2.646e-05,0.00095816,25.982,0.0010316,0.0012324,0.0014146,1117.4,0.0012985,0.0018849,0.00065479,997.18,0.0009099,0,0.0017239,0.34138,13,13.5
68.01,58.4,58.52,74.9,9.49,24.7,49.16,101.3,18.85,27.7,0.52943,-0.4166,0.0004723,0.00025615,0.00017429,25,0.00086464,2.5649e-05,0.00090188,24.402,0.00097876,0.00097456,0.00086178,747.2,0.00094407,0.0018125,0.00065107,986.47,0.00090168,0,0.001916,0.33698,12,12.5
100.51,58.4,93.87,69.7,6.64,17.7,47.79,79.3,52.72,47.1,0.49317,-0.3502,0.00040897,0.00025361,0.00018341,29,0.00098691,2.5955e-05,0.00091692,24.82,0.0009927,0.0010172,0.00093226,812.69,0.0010161,0.0017338,0.00063621,958.94,0.00088085,1,0.0018711,0.3253,12,12.5
3.01,1.7,2.88,2,0.13,0.3,2.88,2,0.13,0.3,0.4585,-0.293,0.0017443,0.0002553,0.00022286,38,0.0012571,2.5516e-05,0.0009221,25.169,0.0010063,0.0012652,0.0014803,1164.6,0.001345,0.0016669,0.00061351,947.52,0.00087484,1,0.0019346,0.34148,13,13.5
58.4,50.1,43.27,55.4,15.13,39.4,33.72,69.4,24.69,36.3,0.5939,-0.4166,6.3048e-05,0.00023036,0.00012358,27,0.00096074,2.388e-05,0.00084409,23.106,0.00093853,0.00097456,0.00086178,747.2,0.00094407,0.0015758,0.00058842,906.89,0.00084435,0,0.0023298,0.3659,14,14.5
37.49,19.3,37.01,23.6,0.48,1.3,37.01,23.4,0.48,1.3,0.56327,-0.3892,0.00012379,0.00022899,0.0001382,35,0.0012197,2.3506e-05,0.00083485,22.947,0.0009342,0.0012704,0.0013807,1096.3,0.0012797,0.0014896,0.00057558,889.75,0.00083183,1,0.0024143,0.36661,15,15.5
89.4,59,76.33,66.8,13.07,35.2,77.24,66.9,12.16,33.8,0.62582,-0.3924,6.8268e-05,0.00022447,9.526e-05,30,0.0010957,2.2376e-05,0.00079075,21.839,0.00089845,0.0012324,0.0014146,1117.4,0.0012985,0.0013852,0.00056795,875.06,0.00082051,0,0.0028451,0.3699,16,16.5
111.3,64.6,111.3,82.6,0,0,53.94,89.5,57.36,51.2,0.64827,3.386,8.1819e-05,0.00022517,0.00010353,31,0.0011204,2.2273e-05,0.00078463,21.651,0.00089198,0.0010172,0.00093226,812.69,0.0010161,0.0013232,0.00057499,887.42,0.00083015,0,0.0028443,0.36596,16,16.5
16.18,15,0,0,16.18,42,0,0,16.18,44.2,0.52689,-0.3952,0.00018276,0.00022826,0.00012546,37,0.0013076,2.2924e-05,0.00082333,22.793,0.00093071,0.001131,0.0011359,928.23,0.0011164,0.0013023,0.00058026,905.73,0.00084519,0,0.002637,0.36902,17,17.5
25.26,18.1,25.26,24.8,0,0,20.16,26.6,5.1,8,0.60673,-0.4056,8.1823e-05,0.00022573,9.1171e-05,28,0.0010354,2.2692e-05,0.00080403,22.19,0.00090994,0.0011468,0.0010161,872,0.0010705,0.0012912,0.00058246,902.14,0.00084179,0,0.0028125,0.35309,14,16
101.95,74.9,98.54,82.2,3.41,21,100.47,83.1,1.48,9.7,0.7969,-0.3094,4.3394e-05,0.00022406,6.431e-05,21,0.00082433,2.1817e-05,0.00075683,20.838,0.00086452,0.0011286,0.0010582,884,0.0010779,0.0012759,0.0005823,896.15,0.00083659,0,0.0031687,0.35685,16,16.5
124.53,72.3,121.18,89.9,3.35,8.9,64.59,107.1,59.93,53.5,0.6346,-0.3502,0.0001686,0.00023513,9.777e-05,25,0.00093224,2.295e-05,0.00080347,22.076,0.00090528,0.0010172,0.00093226,812.69,0.0010161,0.0012892,0.00057714,884.83,0.0008276,0,0.002901,0.34224,16,16.5
6.37,3.6,5.54,3.9,0.84,2.2,5.54,3.9,0.84,2.3,0.51379,-0.293,0.00041344,0.00023657,0.00015476,36,0.0012547,2.3717e-05,0.00085548,23.63,0.00095816,0.0012652,0.0014803,1164.6,0.001345,0.0013533,0.00057864,912.09,0.0008508,1,0.0024954,0.36548,15,15.5
60.94,34.1,59.83,42.4,1.11,3,60.94,42.8,0,0,0.54801,3.766,0.00011405,0.00022957,0.00010409,31,0.0011281,2.2433e-05,0.00080242,22.277,0.00091422,0.0012652,0.0014803,1164.6,0.001345,0.0013194,0.00057032,894,0.00083648,0,0.0028947,0.37568,16,16.5
77.12,71.4,55.16,79.5,21.96,57,57.14,80,19.98,54.6,0.66656,1.31,4.871e-05,0.00022779,8.0964e-05,24,0.00091494,2.2176e-05,0.00077616,21.418,0.00088434,0.001131,0.0011359,928.23,0.0011164,0.0012619,0.00057433,888.86,0.00083148,0,0.0031798,0.35735,16,16.5
122.82,68.8,104.25,73.9,18.57,49.5,106.03,74.5,16.79,46.2,0.58859,1.948,0.00038474,0.00023674,0.00013571,30,0.0010742,2.3475e-05,0.00083032,22.83,0.00093053,0.0012652,0.0014803,1164.6,0.001345,0.0012745,0.0005744,887.41,0.00083014,1,0.002638,0.36894,14,14.5
24.15,15.9,4.35,3.8,19.8,53.3,6.29,5.5,17.85,49.6,0.59017,1.261,0.00016401,0.00023305,0.00011752,29,0.0010528,2.2951e-05,0.00081653,22.564,0.00092281,0.0012324,0.0014146,1117.4,0.0012985,0.0012989,0.00057082,884.5,0.00082813,0,0.0028436,0.36848,14,14.5
39.81,49.7,23.55,72.8,16.26,34,23.98,63.9,15.83,37.2,0.77929,-0.2892,5.7675e-06,0.00021218,5.3651e-05,20,0.00080302,2.1549e-05,0.00075193,20.807,0.00086457,0.0010294,0.00093582,799.05,0.00099447,0.0012466,0.00056768,866.25,0.00081297,0,0.0035117,0.36227,15,15.5
140.24,81.4,138.45,102.8,1.79,4.8,60.55,100.4,79.69,71.2,0.95124,1.646,4.5254e-06,0.00021213,5.1712e-05,19,0.00077063,2.083e-05,0.00071717,19.822,0.0008315,0.0010172,0.00093226,812.69,0.0010161,0.0011546,0.00057775,843.15,0.00079135,0,0.0038536,0.36897,18,18.5
157.26,91.3,116.75,86.6,40.52,108,58.25,96.6,99.01,88.4,1,-0.3502,1.4912e-05,0.00022173,5.7361e-05,17,0.00069589,2.1186e-05,0.00072704,20.025,0.00083757,0.0010172,0.00093226,812.69,0.0010161,0.0011421,0.00057692,838.85,0.00078767,0,0.0037329,0.37081,15,15.5
7.22,9,7.22,22.3,0,0,7.22,19.2,0,0,0.67332,-0.2892,5.1298e-05,0.00022609,9.231e-05,26,0.00096541,2.2275e-05,0.00078892,21.846,0.00089933,0.0010294,0.00093582,799.05,0.00099447,0.0013197,0.00056537,859.43,0.00080722,0,0.0031272,0.37288,14,14.5
37.81,35,19.86,28.6,17.95,46.6,21.63,30.3,16.18,44.2,0.63613,1.307,2.5799e-05,0.0002206,7.2208e-05,25,0.00095275,2.1694e-05,0.00076905,21.382,0.00088472,0.001131,0.0011359,928.23,0.0011164,0.0013179,0.00056748,864.92,0.00081174,0,0.0032806,0.37588,17,17.5
80.02,74.1,65.99,95.1,14.03,36.4,65.99,92.4,14.03,38.4,0.85377,4.279,1.1558e-05,0.00021848,6.7359e-05,23,0.0008867,2.1372e-05,0.00074505,20.604,0.00085765,0.001131,0.0011359,928.23,0.0011164,0.0012948,0.00057326,855.86,0.0008029,0,0.0034289,0.37479,16,16.5
65.77,38.2,65.47,48.6,0.3,0.8,20.25,33.6,45.52,40.7,0.60329,-0.3502,9.7152e-05,0.00022789,0.00011743,31,0.0011107,2.2703e-05,0.00081079,22.434,0.00091873,0.0010172,0.00093226,812.69,0.0010161,0.0014363,0.00057176,885.26,0.00082853,0,0.0027557,0.38194,15,15.5
0,0,0,0,0,0,0,0,0,0,0.48888,-0.3094,0.00046058,0.00023883,0.0001824,42,0.0014297,2.351e-05,0.00085858,23.811,0.00096512,0.0011286,0.0010582,884,0.0010779,0.001478,0.00057427,904.92,0.000845,0,0.0024337,0.3881,16,16.5
0,0,0,0,0,0,0,0,0,0,0.42789,-0.2776,0.0016023,0.00024759,0.00026246,52,0.0016993,2.5036e-05,0.00092337,25.415,0.0010167,0.0014329,0.0013448,1123.7,0.001323,0.0016101,0.00058836,927.95,0.00086214,0,0.0019666,0.37548,15,15.5
49.7,20.8,49.68,24.7,0.02,0,10.67,13.7,39.03,24.2,0.4401,-0.3653,0.00053309,0.00024691,0.00021851,40,0.0013283,2.489e-05,0.00091013,24.988,0.0010018,0.0011655,0.0010638,936.19,0.0011427,0.0017038,0.00060108,937.12,0.00086777,0,0.0020533,0.3685,14,14.5
49.58,23.3,49.58,27.9,0,0,32.34,23.7,17.24,22.6,0.50513,2.008,0.00086832,0.00024307,0.00019958,39,0.0013194,2.4384e-05,0.00088797,24.421,0.00098341,0.0014329,0.0013448,1123.7,0.001323,0.0016058,0.00059434,925.83,0.00085913,0,0.0021954,0.37513,13,13.5
